bike_name,price,city,kms_driven,owner,age,power,brand,,,,
Bajaj Avenger 220cc,75000,Delhi,11460,First Owner,3,220,Bajaj,,,,
Bajaj Avenger 220cc,160000,Ghaziabad,23000,First Owner,5,390,KTM,,,,
Bajaj Avenger 220cc,106000,Delhi,1175,First Owner,2,200,Bajaj,,,,
Bajaj Avenger 220cc,85000,Delhi,15000,First Owner,7,250,Honda,,,,
Bajaj Avenger 220cc,31500,Ahmedabad,28653,First Owner,8,100,Hero,,,,
Bajaj Avenger 220cc,150000,Ahmednagar,8000,Second Owner,6,250,Hyosung,,,,
Bajaj Avenger 220cc,210000,Hosur,2100,First Owner,2,295,Jawa,,,,
Bajaj Avenger 220cc,50000,Delhi,3300,First Owner,4,125,Bajaj,,,,
Bajaj Avenger 220cc,29300,Varanasi,19000,First Owner,6,100,Bajaj,,,,
Bajaj Avenger 220cc,35740,Rohtak,20400,First Owner,4,125,Bajaj,,,,
Bajaj Avenger 220cc,24500,Rajkot,25000,First Owner,10,150,Yamaha,,,,
Bajaj Avenger 220cc,45000,Kanpur,18000,First Owner,7,223,Hero,,,,
Bajaj Avenger 220cc,210000,Chennai,12000,First Owner,4,390,KTM,,,,
Bajaj Avenger 220cc,70000,Mumbai,56353,First Owner,5,200,Bajaj,,,,
Bajaj Avenger 220cc,37000,Mumbai,13500,First Owner,5,150,Bajaj,,,,
Bajaj Avenger 220cc,150000,Kota,7500,First Owner,5,200,KTM,,,,
Bajaj Avenger 220cc,71000,Delhi,11000,First Owner,9,350,Royal Enfield,,,,
Bajaj Avenger 220cc,100000,Bangalore,25000,First Owner,8,500,Royal Enfield,,,,
Bajaj Avenger 220cc,160700,Hyderabad,10000,First Owner,3,200,KTM,,,,
Bajaj Avenger 220cc,78000,Thane,34200,First Owner,6,350,Royal Enfield,,,,
Bajaj Avenger 220cc,45000,Jabalpur,7000,First Owner,4,150,Bajaj,,,,
Bajaj Avenger 220cc,80400,24 Pargana,5100,Second Owner,4,250,Yamaha,,,,
Bajaj Avenger 220cc,135000,Delhi,2200,First Owner,4,350,Royal Enfield,,,,
Bajaj Avenger 220cc,350000,Mumbai,3100,First Owner,6,750,Harley-Davidson,,,,
Bajaj Avenger 220cc,57000,Delhi,1500,First Owner,11,223,Hero,,,,
Bajaj Avenger 220cc,76000,Jalandhar,3000,First Owner,2,200,Hero,,,,
Bajaj Avenger 220cc,42100,Kota,22560,First Owner,11,150,Bajaj,,,,
Bajaj Avenger 220cc,73000,Ludhiana,16658,First Owner,6,150,Yamaha,,,,
Bajaj Avenger 220cc,366000,Delhi,3135,First Owner,3,302,Benelli,,,,
Bajaj Avenger 220cc,61200,Banka,29000,Second Owner,3,160,Honda,,,,
Bajaj Avenger 220cc,82000,Delhi,29860,First Owner,7,350,Royal Enfield,,,,
Bajaj Avenger 220cc,120000,Chennai,12000,First Owner,5,350,Royal Enfield,,,,
Bajaj Avenger 220cc,40000,Rohtak,25000,First Owner,7,220,Bajaj,,,,
Bajaj Avenger 220cc,80000,Delhi,7000,First Owner,3,160,TVS,,,,
Bajaj Avenger 220cc,81800,Bangalore,3700,First Owner,2,150,Suzuki,,,,
Bajaj Avenger 220cc,45900,Delhi,27000,First Owner,6,220,Bajaj,,,,
Bajaj Avenger 220cc,125000,Navi Mumbai,11000,First Owner,5,350,Royal Enfield,,,,
Bajaj Avenger 220cc,86200,Bangalore,9300,First Owner,4,200,Bajaj,,,,
Bajaj Avenger 220cc,40000,Delhi,9000,First Owner,3,100,Hero,,,,
Bajaj Avenger 220cc,10000,Mumbai,21389,First Owner,12,150,Hero,,,,
Bajaj Avenger 220cc,155000,Nagpur,13500,First Owner,5,250,Hyosung,,,,
Bajaj Avenger 220cc,46000,Mumbai,24374,First Owner,6,200,Bajaj,,,,
Bajaj Avenger 220cc,215000,Noida,9600,First Owner,4,390,KTM,,,,
Bajaj Avenger 220cc,60000,Gurgaon,3490,First Owner,9,350,Royal Enfield,,,,
Bajaj Avenger 220cc,23000,Delhi,37000,First Owner,7,110,Honda,,,,
Bajaj Avenger 220cc,55250,Pune,7781,Second Owner,3,220,Bajaj,,,,
Bajaj Avenger 220cc,58000,Delhi,7758,First Owner,2,110,Hero,,,,
Bajaj Avenger 220cc,66000,Delhi,8000,First Owner,3,150,Yamaha,,,,
Bajaj Avenger 220cc,55000,Hyderabad,32000,First Owner,7,223,Hero,,,,
Bajaj Avenger 220cc,89730,Mumbai,12100,First Owner,9,500,Royal Enfield,,,,
Bajaj Avenger 220cc,108000,Nagpur,26811,First Owner,6,350,Royal Enfield,,,,
Bajaj Avenger 220cc,314100,Hyderabad,13500,First Owner,3,320,Yamaha,,,,
Bajaj Avenger 220cc,125000,Hyderabad,16500,First Owner,39,350,Royal Enfield,,,,
Bajaj Avenger 220cc,18800,Faridabad,10401,First Owner,8,100,Hero,,,,
Bajaj Avenger 220cc,417000,Delhi,13000,Second Owner,5,750,Harley-Davidson,,,,
Bajaj Avenger 220cc,105000,Chennai,20500,First Owner,4,400,Bajaj,,,,
Bajaj Avenger 220cc,20000,Bangalore,19211,First Owner,6,110,Honda,,,,
Bajaj Avenger 220cc,88000,Chandigarh,22500,First Owner,10,350,Royal Enfield,,,,
Bajaj Avenger 220cc,95000,Delhi,11000,First Owner,2,220,Bajaj,,,,
Bajaj Avenger 220cc,108000,Pune,2982,First Owner,3,150,Yamaha,,,,
Bajaj Avenger 220cc,186100,Delhi,12000,First Owner,3,390,KTM,,,,
Bajaj Avenger 220cc,81500,Pali,3000,First Owner,1,125,Honda,,,,
Bajaj Avenger 220cc,20000,Chhatarpur,30806,First Owner,5,100,Bajaj,,,,
Bajaj Avenger 220cc,15000,Mumbai,55000,Second Owner,13,150,Bajaj,,,,
Bajaj Avenger 220cc,39000,Ludhiana,5000,First Owner,5,150,Bajaj,,,,
Bajaj Avenger 220cc,102500,Delhi,29000,First Owner,5,350,Royal Enfield,,,,
Bajaj Avenger 220cc,87000,Delhi,15000,First Owner,7,350,Royal Enfield,,,,
Bajaj Avenger 220cc,118000,Hyderabad,14500,First Owner,3,400,Bajaj,,,,
Bajaj Avenger 220cc,131100,Gurgaon,6200,First Owner,4,350,Royal Enfield,,,,
Bajaj Avenger 220cc,85000,Delhi,15000,First Owner,7,250,Honda,,,,
Bajaj Avenger 220cc,108000,Nagpur,26811,First Owner,6,350,Royal Enfield,,,,
Bajaj Avenger 220cc,131100,Gurgaon,6200,First Owner,4,350,Royal Enfield,,,,
Bajaj Avenger 220cc,42000,Delhi,19000,First Owner,5,160,Honda,,,,
Bajaj Avenger 220cc,45000,Katihar,15000,First Owner,4,110,Honda,,,,
Bajaj Avenger 220cc,87000,Delhi,15000,First Owner,7,350,Royal Enfield,,,,
Bajaj Avenger 220cc,102500,Delhi,29000,First Owner,5,350,Royal Enfield,,,,
Bajaj Avenger 220cc,255000,Mohali,2200,First Owner,3,310,BMW,,,,
Bajaj Avenger 220cc,78700,Rudrapur,3710,First Owner,2,160,TVS,,,,
Bajaj Avenger 220cc,62800,Mumbai,38400,Second Owner,7,250,Honda,,,,
Bajaj Avenger 220cc,35000,Delhi,18000,First Owner,6,150,Bajaj,,,,
Bajaj Avenger 220cc,33800,Delhi,17000,First Owner,5,150,Bajaj,,,,
Bajaj Avenger 220cc,146000,Hyderabad,4700,First Owner,5,410,Royal Enfield,,,,
Bajaj Avenger 220cc,569400,Jajpur,3174,First Owner,6,899,Benelli,,,,
Bajaj Avenger 220cc,600000,Bhubaneshwar,230,First Owner,1,650,Kawasaki,,,,
Bajaj Avenger 220cc,185000,Kolkata,3000,First Owner,2,200,KTM,,,,
Bajaj Avenger 220cc,32000,Delhi,32000,First Owner,5,100,Hero,,,,
Bajaj Avenger 220cc,38000,Delhi,21000,First Owner,4,125,Hero,,,,
Bajaj Avenger 220cc,35000,Bangalore,38717,First Owner,5,150,Bajaj,,,,
Bajaj Avenger 220cc,42000,Bangalore,1999,First Owner,3,150,Hero,,,,
Bajaj Avenger 220cc,9350,Bangalore,39822,Second Owner,13,150,TVS,,,,
Bajaj Avenger 220cc,330000,Mumbai,7500,First Owner,5,650,Kawasaki,,,,
Bajaj Avenger 220cc,36500,Ahmednagar,23000,First Owner,7,100,Hero,,,,
Bajaj Avenger 220cc,38000,Pune,17376,Second Owner,5,100,Hero,,,,
Bajaj Avenger 220cc,75000,Faridabad,33000,First Owner,8,350,Royal Enfield,,,,
Bajaj Avenger 220cc,255000,Mohali,2200,First Owner,3,310,BMW,,,,
Bajaj Avenger 220cc,42000,Delhi,19000,First Owner,5,160,Honda,,,,
Bajaj Avenger 220cc,230000,Chennai,9500,First Owner,4,300,Benelli,,,,
Bajaj Avenger 220cc,31500,Delhi,20000,First Owner,8,160,TVS,,,,
Bajaj Avenger 220cc,35000,Delhi,18000,First Owner,6,150,Bajaj,,,,
Bajaj Avenger 220cc,62800,Mumbai,38400,Second Owner,7,250,Honda,,,,
Bajaj Avenger 220cc,46000,Chennai,35000,First Owner,16,350,Royal Enfield,,,,
Bajaj Avenger 220cc,109900,Delhi,8600,First Owner,5,350,Royal Enfield,,,,
Bajaj Avenger 220cc,9350,Bangalore,39822,Second Owner,13,150,TVS,,,,
Bajaj Avenger 220cc,35000,Delhi,18000,First Owner,5,150,Bajaj,,,,
Bajaj Avenger 220cc,65000,Delhi,18000,First Owner,3,160,Bajaj,,,,
Bajaj Avenger 220cc,175000,Bangalore,1800,First Owner,2,295,Jawa,,,,
Bajaj Avenger 220cc,126000,Bangalore,23000,First Owner,4,350,Royal Enfield,,,,
Bajaj Avenger 220cc,25000,Hyderabad,29000,First Owner,9,125,Honda,,,,
Bajaj Avenger 220cc,89000,Mumbai,5000,First Owner,2,150,Honda,,,,
Bajaj Avenger 220cc,160000,Mumbai,7500,First Owner,2,350,Royal Enfield,,,,
Bajaj Avenger 220cc,130000,Mumbai,15000,First Owner,2,200,Bajaj,,,,
Bajaj Avenger 220cc,33500,Pune,26000,Second Owner,12,125,Honda,,,,
Bajaj Avenger 220cc,128000,Bangalore,8000,First Owner,3,150,Yamaha,,,,
Bajaj Avenger 220cc,143000,Bangalore,7000,First Owner,3,350,Royal Enfield,,,,
Bajaj Avenger 220cc,31000,Bangalore,31464,Second Owner,9,135,Bajaj,,,,
Bajaj Avenger 220cc,72000,Delhi,7419,First Owner,3,150,Suzuki,,,,
Bajaj Avenger 220cc,108500,Delhi,10000,First Owner,2,200,TVS,,,,
Bajaj Avenger 220cc,74500,Delhi,10000,First Owner,4,220,Bajaj,,,,
Bajaj Avenger 220cc,24000,Delhi,6300,First Owner,4,100,Bajaj,,,,
Bajaj Avenger 220cc,80000,Delhi,17000,First Owner,3,220,Bajaj,,,,
Bajaj Avenger 220cc,81000,Bangalore,22000,First Owner,3,220,Bajaj,,,,
Bajaj Avenger 220cc,115000,Delhi,15000,Second Owner,5,350,Royal Enfield,,,,
Bajaj Avenger 220cc,130000,Mumbai,15000,First Owner,2,200,Bajaj,,,,
Bajaj Avenger 220cc,33500,Pune,26000,Second Owner,12,125,Honda,,,,
Bajaj Avenger 220cc,128000,Bangalore,8000,First Owner,3,150,Yamaha,,,,
Bajaj Avenger 220cc,143000,Bangalore,7000,First Owner,3,350,Royal Enfield,,,,
Bajaj Avenger 220cc,31000,Bangalore,31464,Second Owner,9,135,Bajaj,,,,
Bajaj Avenger 220cc,72000,Delhi,7419,First Owner,3,150,Suzuki,,,,
Bajaj Avenger 220cc,108500,Delhi,10000,First Owner,2,200,TVS,,,,
Bajaj Avenger 220cc,74500,Delhi,10000,First Owner,4,220,Bajaj,,,,
Bajaj Avenger 220cc,24000,Delhi,6300,First Owner,4,100,Bajaj,,,,
Bajaj Avenger 220cc,80000,Delhi,17000,First Owner,3,220,Bajaj,,,,
Bajaj Avenger 220cc,81000,Bangalore,22000,First Owner,3,220,Bajaj,,,,
Bajaj Avenger 220cc,115000,Delhi,15000,Second Owner,5,350,Royal Enfield,,,,
Bajaj Avenger 220cc,56500,Delhi,10000,First Owner,2,110,Hero,,,,
Bajaj Avenger 220cc,75000,Bangalore,16000,First Owner,4,220,Bajaj,,,,
Bajaj Avenger 220cc,72000,Bangalore,32542,First Owner,6,150,Yamaha,,,,
Bajaj Avenger 220cc,73000,Bangalore,7461,First Owner,4,150,Suzuki,,,,
Bajaj Avenger 220cc,69500,Delhi,28000,First Owner,6,200,Bajaj,,,,
Bajaj Avenger 220cc,78500,Delhi,9800,First Owner,3,160,TVS,,,,
Bajaj Avenger 220cc,87000,Delhi,7000,First Owner,2,160,TVS,,,,
Bajaj Avenger 220cc,40000,Delhi,16688,Second Owner,6,180,TVS,,,,
Bajaj Avenger 220cc,145000,Thane,16000,First Owner,5,300,Mahindra,,,,
Bajaj Avenger 220cc,265000,Bangalore,12900,First Owner,2,650,Royal Enfield,,,,
Bajaj Avenger 220cc,235000,Bangalore,7000,First Owner,4,300,Benelli,,,,
Bajaj Avenger 220cc,400000,Noida,3000,First Owner,6,750,Harley-Davidson,,,,
Bajaj Avenger 220cc,30000,Pune,11000,First Owner,13,110,Honda,,,,
Bajaj Avenger 220cc,140000,Nagpur,14000,First Owner,5,200,KTM,,,,
Bajaj Avenger 220cc,98000,Bangalore,17000,First Owner,3,250,Yamaha,,,,
Bajaj Avenger 220cc,74500,Delhi,5432,Second Owner,6,350,Royal Enfield,,,,
Bajaj Avenger 220cc,75000,Bangalore,3419,First Owner,3,200,TVS,,,,
Bajaj Avenger 220cc,27500,Mysore,25757,First Owner,8,125,Hero,,,,
Bajaj Avenger 220cc,10200,Delhi,71474,First Owner,12,150,TVS,,,,
Bajaj Avenger 220cc,57000,Bangalore,17000,First Owner,5,150,Bajaj,,,,
Bajaj Avenger 220cc,21000,Delhi,34688,First Owner,13,160,TVS,,,,
Bajaj Avenger 220cc,68500,Delhi,8100,First Owner,3,160,Bajaj,,,,
Bajaj Avenger 220cc,174500,Delhi,7900,First Owner,3,250,KTM,,,,
Bajaj Avenger 220cc,108000,Delhi,20000,First Owner,5,350,Royal Enfield,,,,
Bajaj Avenger 220cc,32000,Delhi,32000,First Owner,5,100,Hero,,,,
Bajaj Avenger 220cc,38000,Delhi,21000,First Owner,4,125,Hero,,,,
Bajaj Avenger 220cc,35000,Bangalore,38717,First Owner,5,150,Bajaj,,,,
Bajaj Avenger 220cc,75000,Bangalore,3419,First Owner,3,200,TVS,,,,
Bajaj Avenger 220cc,400000,Noida,3000,First Owner,6,750,Harley-Davidson,,,,
Bajaj Avenger 220cc,50000,Delhi,12000,First Owner,4,150,Suzuki,,,,
Bajaj Avenger 220cc,118000,Bangalore,12000,First Owner,7,535,Royal Enfield,,,,
Bajaj Avenger 220cc,27500,Mysore,25757,First Owner,8,125,Hero,,,,
Bajaj Avenger 220cc,33000,Delhi,17525,First Owner,5,125,Hero,,,,
Bajaj Avenger 220cc,150000,Adoni,9000,First Owner,4,200,KTM,,,,
Bajaj Avenger 220cc,70000,Jalandhar,5000,First Owner,4,220,Bajaj,,,,
Bajaj Avenger 220cc,105000,Bangalore,13200,First Owner,6,350,Royal Enfield,,,,
Bajaj Avenger 220cc,135000,Chennai,5000,First Owner,4,400,Bajaj,,,,
Bajaj Avenger 220cc,140000,Chennai,7500,First Owner,4,400,Bajaj,,,,
Bajaj Avenger 220cc,26000,Bikaner,28000,First Owner,8,110,Hero,,,,
Bajaj Avenger 220cc,230000,Delhi,1100,First Owner,4,390,KTM,,,,
Bajaj Avenger 220cc,53000,Ahmednagar,25000,First Owner,5,125,Honda,,,,
Bajaj Avenger 220cc,76000,Hyderabad,7500,First Owner,4,150,Bajaj,,,,
Bajaj Avenger 220cc,135000,Delhi,7000,First Owner,4,400,Bajaj,,,,
Bajaj Avenger 220cc,45000,Gurgaon,10200,First Owner,4,125,Bajaj,,,,
Bajaj Avenger 220cc,60000,Delhi,3500,First Owner,4,150,Bajaj,,,,
Bajaj Avenger 220cc,40000,Delhi,15000,First Owner,4,110,Hero,,,,
Bajaj Avenger 220cc,133000,Delhi,8000,First Owner,4,350,Royal Enfield,,,,
Bajaj Avenger 220cc,25000,Ahmedabad,33000,First Owner,7,100,Bajaj,,,,
Bajaj Avenger 220cc,99999,Bangalore,5500,First Owner,3,150,Suzuki,,,,
Bajaj Avenger 220cc,130000,Delhi,14500,Second Owner,8,250,Honda,,,,
Bajaj Avenger 220cc,25000,Ahmedabad,40688,First Owner,5,100,Hero,,,,
Bajaj Avenger 220cc,75000,Delhi,15000,First Owner,4,220,Bajaj,,,,
Bajaj Avenger 220cc,53000,Delhi,10000,First Owner,5,180,Bajaj,,,,
Bajaj Avenger 220cc,25000,Delhi,16801,First Owner,6,125,Suzuki,,,,
Bajaj Avenger 220cc,46500,Ahmedabad,21342,First Owner,5,150,Bajaj,,,,
Bajaj Avenger 220cc,17800,Malout,10000,First Owner,8,110,Mahindra,,,,
Bajaj Avenger 220cc,52000,Delhi,17000,First Owner,4,180,Bajaj,,,,
Bajaj Avenger 220cc,70000,Ahmedabad,13500,First Owner,4,160,Honda,,,,
Bajaj Avenger 220cc,85000,Nadiad,7350,First Owner,5,150,Yamaha,,,,
Bajaj Avenger 220cc,150000,Delhi,4000,First Owner,2,350,Royal Enfield,,,,
Bajaj Avenger 220cc,115000,Jammu,27000,First Owner,5,350,Royal Enfield,,,,
Bajaj Avenger 220cc,93200,Gurgaon,6500,First Owner,5,150,Honda,,,,
Bajaj Avenger 220cc,155000,Bangalore,21250,First Owner,5,390,KTM,,,,
Bajaj Avenger 220cc,78000,Delhi,16000,First Owner,6,200,Bajaj,,,,
Bajaj Avenger 220cc,85000,Bhubaneshwar,12600,First Owner,7,350,Royal Enfield,,,,
Bajaj Avenger 220cc,43000,Delhi,32000,First Owner,5,150,Bajaj,,,,
Bajaj Avenger 220cc,50390,Ahmedabad,45949,First Owner,4,160,TVS,,,,
Bajaj Avenger 220cc,128700,Bangalore,15900,Second Owner,5,500,Royal Enfield,,,,
Bajaj Avenger 220cc,510000,Rajnandgaon,5600,First Owner,4,750,Harley-Davidson,,,,
Bajaj Avenger 220cc,65000,Unnao,33000,First Owner,4,150,Yamaha,,,,
Bajaj Avenger 220cc,55000,Jaipur,2000,First Owner,9,150,Honda,,,,
Bajaj Avenger 220cc,126000,Delhi,6518,First Owner,4,350,Royal Enfield,,,,
Bajaj Avenger 220cc,53300,Delhi,10000,First Owner,2,100,Hero,,,,
Bajaj Avenger 220cc,76000,Delhi,10000,First Owner,4,200,Bajaj,,,,
Bajaj Avenger 220cc,140000,Mumbai,10200,First Owner,4,400,Bajaj,,,,
Bajaj Avenger 220cc,13600,Delhi,87267,First Owner,13,135,Bajaj,,,,
Bajaj Avenger 220cc,73000,Rohtak,2100,First Owner,3,180,TVS,,,,
Bajaj Avenger 220cc,17000,Bangalore,28130,Second Owner,8,125,Bajaj,,,,
Bajaj Avenger 220cc,29000,Gurgaon,39000,First Owner,6,150,Bajaj,,,,
Bajaj Avenger 220cc,49000,Delhi,7500,First Owner,5,150,Suzuki,,,,
Bajaj Avenger 220cc,371100,Pune,6300,Second Owner,5,750,Harley-Davidson,,,,
Bajaj Avenger 220cc,30000,Thane,7334,First Owner,7,100,Bajaj,,,,
Bajaj Avenger 220cc,70000,Kolkata,3400,First Owner,4,150,Bajaj,,,,
Bajaj Avenger 220cc,131000,Delhi,9900,First Owner,4,350,Royal Enfield,,,,
Bajaj Avenger 220cc,65000,Delhi,7000,First Owner,4,160,Bajaj,,,,
Bajaj Avenger 220cc,65000,Delhi,2600,First Owner,2,100,Hero,,,,
Bajaj Avenger 220cc,96000,Delhi,24000,First Owner,5,350,Royal Enfield,,,,
Bajaj Avenger 220cc,28500,Ahmedabad,30000,First Owner,7,150,Bajaj,,,,
Bajaj Avenger 220cc,62400,Godhara,8100,First Owner,4,200,Bajaj,,,,
Bajaj Avenger 220cc,85000,Ghaziabad,34000,First Owner,9,350,Royal Enfield,,,,
Bajaj Avenger 220cc,66000,Delhi,15000,First Owner,2,150,Bajaj,,,,
Bajaj Avenger 220cc,85000,Gurgaon,7000,First Owner,2,160,TVS,,,,
Bajaj Avenger 220cc,18551,Delhi,21832,First Owner,13,135,Bajaj,,,,
Bajaj Avenger 220cc,95000,Delhi,13890,First Owner,3,200,TVS,,,,
Bajaj Avenger 220cc,130000,Delhi,8500,First Owner,3,400,Bajaj,,,,
Bajaj Avenger 220cc,98000,Gurgaon,7300,First Owner,7,350,Royal Enfield,,,,
Bajaj Avenger 220cc,53400,Delhi,1500,First Owner,3,110,Honda,,,,
Bajaj Avenger 220cc,120000,Bangalore,8700,First Owner,5,200,Bajaj,,,,
Bajaj Avenger 220cc,58000,Pune,44580,First Owner,5,160,Honda,,,,
Bajaj Avenger 220cc,97000,Ludhiana,10473,First Owner,3,150,Yamaha,,,,
Bajaj Avenger 220cc,38000,Delhi,29451,First Owner,5,100,Bajaj,,,,
Bajaj Avenger 220cc,24500,Ahmedabad,14324,First Owner,6,125,Bajaj,,,,
Bajaj Avenger 220cc,129000,Delhi,1123,First Owner,2,125,KTM,,,,
Bajaj Avenger 220cc,20000,Gurgaon,28000,First Owner,9,150,Bajaj,,,,
Bajaj Avenger 220cc,123000,Jalandhar,900,First Owner,4,350,Royal Enfield,,,,
Bajaj Avenger 220cc,62000,Noida,70000,First Owner,14,350,Royal Enfield,,,,
Bajaj Avenger 220cc,82000,Bangalore,14180,First Owner,7,150,Yamaha,,,,
Bajaj Avenger 220cc,24500,Ahmedabad,26453,First Owner,9,125,Honda,,,,
Bajaj Avenger 220cc,59300,Delhi,9107,First Owner,3,150,Yamaha,,,,
Bajaj Avenger 220cc,41000,Bhubaneshwar,35000,First Owner,7,125,Hero,,,,
Bajaj Avenger 220cc,80000,Ludhiana,6300,First Owner,3,150,Yamaha,,,,
Bajaj Avenger 220cc,93500,Gurgaon,10100,Second Owner,7,500,Royal Enfield,,,,
Bajaj Avenger 220cc,130000,Delhi,14500,Second Owner,8,250,Honda,,,,
Bajaj Avenger 220cc,155000,Bangalore,21250,First Owner,5,390,KTM,,,,
Bajaj Avenger 220cc,75000,Delhi,15000,First Owner,4,220,Bajaj,,,,
Bajaj Avenger 220cc,25000,Delhi,16801,First Owner,6,125,Suzuki,,,,
Bajaj Avenger 220cc,53000,Delhi,10000,First Owner,5,180,Bajaj,,,,
Bajaj Avenger 220cc,50390,Ahmedabad,45949,First Owner,4,160,TVS,,,,
Bajaj Avenger 220cc,93200,Gurgaon,6500,First Owner,5,150,Honda,,,,
Bajaj Avenger 220cc,55000,Jaipur,2000,First Owner,9,150,Honda,,,,
Bajaj Avenger 220cc,43000,Ludhiana,6336,First Owner,4,150,Bajaj,,,,
Bajaj Avenger 220cc,82000,Bangalore,14180,First Owner,7,150,Yamaha,,,,
Bajaj Avenger 220cc,123000,Jalandhar,900,First Owner,4,350,Royal Enfield,,,,
Bajaj Avenger 220cc,62000,Noida,70000,First Owner,14,350,Royal Enfield,,,,
Bajaj Avenger 220cc,150000,Kanpur,4981,First Owner,6,390,KTM,,,,
Bajaj Avenger 220cc,22500,Ahmedabad,25431,First Owner,9,100,Bajaj,,,,
Bajaj Avenger 220cc,59300,Delhi,9107,First Owner,3,150,Yamaha,,,,
Bajaj Avenger 220cc,69000,Delhi,15000,First Owner,3,180,Bajaj,,,,
Bajaj Avenger 220cc,24500,Ahmedabad,14324,First Owner,6,125,Bajaj,,,,
Bajaj Avenger 220cc,75800,Delhi,6500,First Owner,3,200,Bajaj,,,,
Bajaj Avenger 220cc,41000,Bhubaneshwar,35000,First Owner,7,125,Hero,,,,
Bajaj Avenger 220cc,80000,Ludhiana,6300,First Owner,3,150,Yamaha,,,,
Bajaj Avenger 220cc,93500,Gurgaon,10100,Second Owner,7,500,Royal Enfield,,,,
Bajaj Avenger 220cc,129000,Delhi,1123,First Owner,2,125,KTM,,,,
Bajaj Avenger 220cc,24500,Ahmedabad,26453,First Owner,9,125,Honda,,,,
Bajaj Avenger 220cc,30000,Delhi,22000,First Owner,9,110,TVS,,,,
Bajaj Avenger 220cc,225000,Kolhapur,17300,First Owner,6,300,Benelli,,,,
Bajaj Avenger 220cc,355000,Mumbai,7400,First Owner,7,750,Harley-Davidson,,,,
Bajaj Avenger 220cc,58000,Delhi,14000,First Owner,5,160,TVS,,,,
Bajaj Avenger 220cc,60000,Patiala,10300,First Owner,5,150,Bajaj,,,,
Bajaj Avenger 220cc,75200,Ranchi,16000,First Owner,3,150,Suzuki,,,,
Bajaj Avenger 220cc,130000,Bangalore,6200,First Owner,4,350,Royal Enfield,,,,
Bajaj Avenger 220cc,26900,Delhi,20000,First Owner,9,180,Bajaj,,,,
Bajaj Avenger 220cc,145000,Bangalore,15000,First Owner,4,200,KTM,,,,
Bajaj Avenger 220cc,154000,Mumbai,8000,First Owner,6,390,KTM,,,,
Bajaj Avenger 220cc,350000,Delhi,5000,First Owner,5,750,Harley-Davidson,,,,
Bajaj Avenger 220cc,105000,Kanpur,20000,First Owner,6,350,Royal Enfield,,,,
Bajaj Avenger 220cc,260000,Mumbai,8500,First Owner,3,310,BMW,,,,
Bajaj Avenger 220cc,89900,Delhi,20000,First Owner,6,350,Royal Enfield,,,,
Bajaj Avenger 220cc,25000,Delhi,16000,First Owner,7,100,Hero,,,,
Bajaj Avenger 220cc,220000,Pune,12500,First Owner,3,390,KTM,,,,
Bajaj Avenger 220cc,150000,Mumbai,11500,First Owner,5,390,KTM,,,,
Bajaj Avenger 220cc,60000,Mumbai,21000,Second Owner,6,150,Honda,,,,
Bajaj Avenger 220cc,110000,Noida,37000,First Owner,7,500,Royal Enfield,,,,
Bajaj Avenger 220cc,42000,Satara,25868,First Owner,8,150,Honda,,,,
Bajaj Avenger 220cc,106000,Mumbai,4508,First Owner,4,150,Yamaha,,,,
Bajaj Avenger 220cc,34000,Pune,17501,First Owner,10,150,Bajaj,,,,
Bajaj Avenger 220cc,55000,Siwan,25000,First Owner,5,160,Honda,,,,
Bajaj Avenger 220cc,526300,Hyderabad,12000,First Owner,3,650,Kawasaki,,,,
Bajaj Avenger 220cc,41000,Gurgaon,15800,First Owner,4,100,Bajaj,,,,
Bajaj Avenger 220cc,110000,Noida,37000,First Owner,7,500,Royal Enfield,,,,
Bajaj Avenger 220cc,42000,Satara,25868,First Owner,8,150,Honda,,,,
Bajaj Avenger 220cc,350000,Delhi,5000,First Owner,5,750,Harley-Davidson,,,,
Bajaj Avenger 220cc,105000,Kanpur,20000,First Owner,6,350,Royal Enfield,,,,
Bajaj Avenger 220cc,785000,Nagpur,2900,First Owner,4,1130,Benelli,,,,
Bajaj Avenger 220cc,22000,Delhi,42554,First Owner,6,125,Honda,,,,
Bajaj Avenger 220cc,165147,Pune,12000,First Owner,4,390,KTM,,,,
Bajaj Avenger 220cc,90000,Delhi,13140,First Owner,8,350,Royal Enfield,,,,
Bajaj Avenger 220cc,140000,Mumbai,9500,First Owner,5,200,KTM,,,,
Bajaj Avenger 220cc,16800,Gurgaon,134200,First Owner,10,150,Honda,,,,
Bajaj Avenger 220cc,70000,Mumbai,11000,First Owner,7,350,Royal Enfield,,,,
Bajaj Avenger 220cc,58000,Delhi,29451,First Owner,6,150,Suzuki,,,,
Bajaj Avenger 220cc,32000,Pune,21884,Second Owner,8,100,Hero,,,,
Bajaj Avenger 220cc,230000,Dadra & Nagar Haveli,16150,Second Owner,8,650,Hyosung,,,,
Bajaj Avenger 220cc,91800,Delhi,1050,First Owner,2,160,TVS,,,,
Bajaj Avenger 220cc,119000,Mumbai,10544,First Owner,9,500,Royal Enfield,,,,
Bajaj Avenger 220cc,23000,Rajkot,30000,First Owner,7,100,Hero,,,,
Bajaj Avenger 220cc,210000,Hyderabad,6013,First Owner,3,390,KTM,,,,
Bajaj Avenger 220cc,43000,Delhi,17000,First Owner,5,150,Bajaj,,,,
